Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,difference
2014-10-21,1909.38,1942.45,1909.38,1941.28,3987090000,0,0,0.016706993893305606
2014-10-22,1941.29,1949.31,1926.83,1927.11,3761930000,0,0,-0.007304421286876285
2014-10-23,1931.02,1961.95,1931.02,1950.82,3789250000,0,0,0.010253648330933887
2014-10-24,1951.59,1965.27,1946.27,1964.58,3078380000,0,0,0.006656111170891432
2014-10-27,1962.97,1964.64,1951.37,1961.63,3538860000,0,0,-0.0006826390622372824
2014-10-28,1964.14,1985.05,1964.14,1985.05,3653260000,0,0,0.010645880639872847
2014-10-29,1983.29,1991.4,1969.04,1982.3,3740350000,0,0,-0.0004991705701133011
2014-10-30,1979.49,1999.4,1974.75,1994.65,3586150000,0,0,0.007658538310372915
2014-10-31,2001.2,2018.19,2001.2,2018.05,4292290000,0,0,0.008419948031181245
2014-11-03,2018.21,2024.46,2013.68,2017.81,3555440000,0,0,-0.00019819543060439247
2014-11-04,2015.81,2015.98,2001.01,2012.1,3956260000,0,0,-0.0018404512330031284
2014-11-05,2015.29,2023.77,2014.42,2023.57,3766590000,0,0,0.004108589830743949
2014-11-06,2023.33,2031.61,2015.86,2031.21,3669770000,0,0,0.0038945698427839794
2014-11-07,2032.36,2034.26,2025.07,2031.92,3704280000,0,0,-0.00021649707728937158
2014-11-10,2032.01,2038.7,2030.17,2038.26,3284940000,0,0,0.003075772264900271
2014-11-11,2038.2,2041.28,2035.28,2039.68,2958320000,0,0,0.0007261308998135699
2014-11-12,2037.75,2040.33,2031.95,2038.25,3246650000,0,0,0.000245368666421298
2014-11-13,2039.21,2046.18,2030.44,2039.33,3455270000,0,0,5.884631793679457e-05
2014-11-14,2039.74,2042.22,2035.2,2039.82,3227130000,0,0,3.9220684989227666e-05
2014-11-17,2038.29,2043.07,2034.46,2041.32,3152890000,0,0,0.0014865401880988342
2014-11-18,2041.48,2056.08,2041.48,2051.8,3416190000,0,0,0.005055156063248312
2014-11-19,2051.16,2052.14,2040.37,2048.72,3390850000,0,0,-0.0011895707794614047
2014-11-20,2045.87,2053.84,2040.49,2052.75,3128290000,0,0,0.0033628725187817943
2014-11-21,2057.46,2071.46,2056.75,2063.5,3916420000,0,0,0.002935658530420987
2014-11-24,2065.07,2070.17,2065.07,2069.41,3128060000,0,0,0.0021016236737736206
2014-11-25,2070.15,2074.21,2064.75,2067.03,3392940000,0,0,-0.0015071371639735723
2014-11-26,2067.36,2073.29,2066.62,2072.83,2745260000,0,0,0.002645886541289277
2014-11-28,2074.78,2075.76,2065.06,2067.56,2504640000,0,0,-0.00347988702416654
2014-12-01,2065.78,2065.78,2049.57,2053.44,4159010000,0,0,-0.005973530579248586
2014-12-02,2053.77,2068.77,2053.77,2066.55,3686650000,0,0,0.00622270263953617
2014-12-03,2067.45,2076.28,2066.65,2074.33,3612680000,0,0,0.003327770925536342
2014-12-04,2073.64,2077.34,2062.34,2071.92,3408340000,0,0,-0.0008294593082694199
2014-12-05,2072.78,2079.47,2070.81,2075.37,3419620000,0,0,0.0012495296172288861
2014-12-08,2074.84,2075.78,2054.27,2060.31,3800990000,0,0,-0.007002949625031424
2014-12-09,2056.55,2060.6,2034.17,2059.82,3970150000,0,0,0.0015900415744815257
2014-12-10,2058.86,2058.86,2024.26,2026.14,4114440000,0,0,-0.015892289908007357
2014-12-11,2027.92,2055.53,2027.92,2035.33,3917950000,0,0,0.0036539902954750947
2014-12-12,2030.36,2032.25,2002.33,2002.33,4157650000,0,0,-0.013805433519178852
2014-12-15,2005.03,2018.69,1982.26,1989.63,4361990000,0,0,-0.0076806830820485795
2014-12-16,1986.71,2016.89,1972.56,1972.74,4958680000,0,0,-0.0070317258180610295
2014-12-17,1973.77,2016.75,1973.77,2012.89,4942370000,0,0,0.019819938493340215
2014-12-18,2018.98,2061.23,2018.98,2061.23,4703380000,0,0,0.020926408384431744
2014-12-19,2061.04,2077.85,2061.03,2070.65,6465530000,0,0,0.004662694561968776
2014-12-22,2069.28,2078.76,2069.28,2078.54,3369520000,0,0,0.004474986468723306
2014-12-23,2081.48,2086.73,2079.77,2082.17,3043950000,0,0,0.0003314948978611635
2014-12-24,2083.25,2087.56,2081.86,2081.88,1416980000,0,0,-0.0006576263050521497
2014-12-26,2084.3,2092.7,2084.3,2088.77,1735230000,0,0,0.002144604903324761
2014-12-29,2087.63,2093.55,2085.75,2090.57,2452360000,0,0,0.0014082955312962806
2014-12-30,2088.49,2088.49,2079.53,2080.35,2440280000,0,0,-0.0038975527773654046
2014-12-31,2082.11,2085.58,2057.94,2058.9,2606070000,0,0,-0.011147345721407628
2015-01-02,2058.9,2072.36,2046.04,2058.2,2708700000,0,0,-0.0003399873718977477
2015-01-05,2054.44,2054.44,2017.34,2020.58,3799120000,0,0,-0.016481376920231366
2015-01-06,2022.15,2030.25,1992.44,2002.61,4460110000,0,0,-0.009662982469154213
2015-01-07,2005.55,2029.61,2005.55,2025.9,3805480000,0,0,0.010146842512029188
2015-01-08,2030.61,2064.08,2030.61,2062.14,3934010000,0,0,0.015527353849335901
2015-01-09,2063.45,2064.43,2038.33,2044.81,3364140000,0,0,-0.009033414911919297
2015-01-12,2046.13,2049.3,2022.58,2028.26,3456460000,0,0,-0.00873356042871182
2015-01-13,2031.58,2056.93,2008.25,2023.03,4107300000,0,0,-0.004208547042203583
2015-01-14,2018.4,2018.4,1988.44,2011.27,4378680000,0,0,-0.0035325009908839223
2015-01-15,2013.75,2021.35,1991.47,1992.67,4276720000,0,0,-0.010468032278088108
2015-01-16,1992.25,2020.46,1988.12,2019.42,4056410000,0,0,0.013637846655791227
2015-01-20,2020.76,2028.94,2004.49,2022.55,3944340000,0,0,0.000885805340564918
2015-01-21,2020.19,2038.29,2012.04,2032.12,3730070000,0,0,0.005905385137041484
2015-01-22,2034.3,2064.62,2026.38,2063.15,4176050000,0,0,0.014181782431303218
2015-01-23,2062.98,2062.98,2050.54,2051.82,3573560000,0,0,-0.005409650117790698
2015-01-26,2050.42,2057.62,2040.97,2057.09,3465760000,0,0,0.0032529920699174183
2015-01-27,2047.86,2047.86,2019.91,2029.55,3329810000,0,0,-0.008941040891467165
2015-01-28,2032.34,2042.49,2001.49,2002.16,4067530000,0,0,-0.014849877481130046
2015-01-29,2002.45,2024.64,1989.18,2021.25,4127140000,0,0,0.009388499088616421
2015-01-30,2019.35,2023.32,1993.38,1994.99,4568650000,0,0,-0.012063287691583876
2015-02-02,1996.67,2021.66,1980.9,2020.85,4008330000,0,0,0.012110163422097711
2015-02-03,2022.71,2050.3,2022.71,2050.03,4615900000,0,0,0.013506632191465985
2015-02-04,2048.86,2054.74,2036.72,2041.51,4141920000,0,0,-0.0035873607762366075
2015-02-05,2043.45,2063.55,2043.45,2062.52,3821990000,0,0,0.009332256722699325
2015-02-06,2062.28,2072.4,2049.97,2055.47,4232970000,0,0,-0.0033021704133291306
2015-02-09,2053.47,2056.16,2041.88,2046.74,3549540000,0,0,-0.003277379265341004
2015-02-10,2049.38,2070.86,2048.62,2068.59,3669850000,0,0,0.009373566639666648
2015-02-11,2068.55,2073.48,2057.99,2068.53,3596860000,0,0,-9.668608445520683e-06
2015-02-12,2069.98,2088.53,2069.98,2088.48,3788350000,0,0,0.00893728441820694
2015-02-13,2088.78,2097.03,2086.7,2096.99,3527450000,0,0,0.003930524037954969
2015-02-17,2096.47,2101.3,2089.8,2100.34,3361750000,0,0,0.001845960113905921
2015-02-18,2099.16,2100.23,2092.15,2099.68,3370020000,0,0,0.0002477181348729882
2015-02-19,2099.25,2102.13,2090.79,2097.45,3247100000,0,0,-0.0008574490889604297
2015-02-20,2097.65,2110.61,2085.44,2110.3,3281600000,0,0,0.006030558005387023
2015-02-23,2109.83,2110.05,2103.0,2109.66,3093680000,0,0,-8.057521222092433e-05
2015-02-24,2109.1,2117.94,2105.87,2115.48,3199840000,0,0,0.0030249869612631497
2015-02-25,2115.3,2119.59,2109.89,2113.86,3312340000,0,0,-0.0006807545029074147
2015-02-26,2113.91,2113.91,2103.76,2110.74,3408690000,0,0,-0.0014995908056634733
2015-02-27,2110.88,2112.74,2103.75,2104.5,3547380000,0,0,-0.0030224361403775246
2015-03-02,2105.23,2117.52,2104.5,2117.39,3409490000,0,0,0.0057760909734327626
2015-03-03,2115.76,2115.76,2098.26,2107.78,3262300000,0,0,-0.0037716943320603553
2015-03-04,2107.72,2107.72,2094.49,2098.53,3421110000,0,0,-0.004360161691306056
2015-03-05,2098.54,2104.25,2095.22,2101.04,3103030000,0,0,0.0011913044306994386
2015-03-06,2100.91,2100.91,2067.27,2071.26,3853570000,0,0,-0.014112932015174204
2015-03-09,2072.25,2083.49,2072.21,2079.43,3349090000,0,0,0.0034648329110869036
2015-03-10,2076.14,2076.14,2044.16,2044.16,3668900000,0,0,-0.01540358550001435
2015-03-11,2044.69,2050.08,2039.69,2040.24,3406570000,0,0,-0.002176369033936707
2015-03-12,2041.1,2066.41,2041.1,2065.95,3405860000,0,0,0.012174807701729415
2015-03-13,2064.56,2064.56,2041.17,2053.4,3498560000,0,0,-0.005405510132909606
2015-03-16,2055.35,2081.41,2055.35,2081.19,3295600000,0,0,0.012572068017612643
2015-03-17,2080.59,2080.59,2065.08,2074.28,3221840000,0,0,-0.0030327935825895276
2015-03-18,2072.84,2106.85,2061.23,2099.5,4128210000,0,0,0.01286158121224979
2015-03-19,2098.69,2098.69,2085.56,2089.27,3305220000,0,0,-0.004488514263659746
2015-03-20,2090.32,2113.92,2090.32,2108.1,5554120000,0,0,0.008505874698610617
2015-03-23,2107.99,2114.86,2104.42,2104.42,3267960000,0,0,-0.0016935564210455026
2015-03-24,2103.94,2107.63,2091.5,2091.5,3189820000,0,0,-0.005912716142095333
2015-03-25,2093.1,2097.43,2061.05,2061.05,3521140000,0,0,-0.015312216329845554
2015-03-26,2059.94,2067.15,2045.5,2056.15,3510670000,0,0,-0.0018398594133809546
2015-03-27,2055.78,2062.83,2052.96,2061.02,3008550000,0,0,0.002548910875677252
2015-03-30,2064.11,2088.97,2064.11,2086.24,2917690000,0,0,0.01072132783621011
2015-03-31,2084.05,2084.05,2067.04,2067.89,3376550000,0,0,-0.00775413257839318
2015-04-01,2067.63,2067.63,2048.38,2059.69,3543270000,0,0,-0.0038401454805744037
2015-04-02,2060.03,2072.17,2057.32,2066.96,3095960000,0,0,0.0033640286791939127
2015-04-06,2064.87,2086.99,2056.52,2080.62,3302970000,0,0,0.007627598831887722
2015-04-07,2080.79,2089.81,2076.1,2076.33,3065510000,0,0,-0.00214341668308673
2015-04-08,2076.94,2086.69,2073.3,2081.9,3265330000,0,0,0.002388128689321808
2015-04-09,2081.29,2093.31,2074.29,2091.18,3172360000,0,0,0.004751860624900842
2015-04-10,2091.51,2102.61,2091.51,2102.06,3156200000,0,0,0.005044202513973028
2015-04-13,2102.03,2107.65,2092.33,2092.43,2908420000,0,0,-0.004567013791430361
2015-04-14,2092.28,2098.62,2083.24,2095.84,3301270000,0,0,0.0017014931079969914
2015-04-15,2097.82,2111.91,2097.82,2106.63,4013760000,0,0,0.00419959767758909
2015-04-16,2105.96,2111.3,2100.02,2104.99,3434120000,0,0,-0.00046059754221364826
2015-04-17,2102.58,2102.58,2072.37,2081.18,3627600000,0,0,-0.010177971825091121
2015-04-20,2084.11,2103.94,2084.11,2100.4,3000160000,0,0,0.007816286088546173
2015-04-21,2102.82,2109.64,2094.38,2097.29,3243410000,0,0,-0.002629801885087739
2015-04-22,2098.27,2109.98,2091.05,2107.96,3348480000,0,0,0.004618090140925645
2015-04-23,2107.21,2120.49,2103.19,2112.93,3636670000,0,0,0.0027144897755799376
2015-04-24,2112.8,2120.92,2112.8,2117.69,3375780000,0,0,0.0023144642180991442
2015-04-27,2119.29,2125.92,2107.04,2108.92,3438750000,0,0,-0.00489314817698375
2015-04-28,2108.35,2116.04,2094.89,2114.76,3546270000,0,0,0.0030402921716035335
2015-04-29,2112.49,2113.65,2097.41,2106.85,4074970000,0,0,-0.0026698351234798147
2015-04-30,2105.52,2105.52,2077.59,2085.51,4509680000,0,0,-0.00950359056195133
2015-05-01,2087.38,2108.41,2087.38,2108.29,3379390000,0,0,0.010017342314288656
2015-05-04,2110.23,2120.95,2110.23,2114.49,3091580000,0,0,0.0020187372940389265
2015-05-05,2112.63,2115.24,2088.46,2089.46,3793950000,0,0,-0.010967372422052169
2015-05-06,2091.26,2098.42,2067.93,2080.15,3792210000,0,0,-0.005312586670237142
2015-05-07,2079.96,2092.9,2074.99,2088.0,3676640000,0,0,0.003865458951133658
2015-05-08,2092.13,2117.66,2092.13,2116.1,3399440000,0,0,0.011457223021513863
2015-05-11,2115.56,2117.69,2104.58,2105.33,2992670000,0,0,-0.004835599084875881
2015-05-12,2102.87,2105.06,2085.57,2099.12,3139520000,0,0,-0.0017832771402892238
2015-05-13,2099.62,2110.19,2096.04,2098.48,3374260000,0,0,-0.0005429553919280026
2015-05-14,2100.43,2121.45,2100.43,2121.1,3225740000,0,0,0.009840842113281602
2015-05-15,2122.07,2123.89,2116.81,2122.73,3092080000,0,0,0.00031101707295228453
2015-05-18,2121.3,2131.78,2120.01,2129.2,2888190000,0,0,0.0037241314288406335
2015-05-19,2129.45,2133.02,2124.5,2127.83,3296030000,0,0,-0.0007607598206109047
2015-05-20,2127.79,2134.72,2122.59,2125.85,3025880000,0,0,-0.0009117441100860774
2015-05-21,2125.55,2134.28,2122.95,2130.82,3070460000,0,0,0.0024793582837383176
2015-05-22,2130.36,2132.15,2126.06,2126.06,2571860000,0,0,-0.0020184381982388806
2015-05-26,2125.34,2125.34,2099.18,2104.2,3342130000,0,0,-0.009946643831104824
2015-05-27,2105.13,2126.22,2105.13,2123.48,3127960000,0,0,0.008716801337684564
2015-05-28,2122.27,2122.27,2112.86,2120.79,2980350000,0,0,-0.0006973664990788251
2015-05-29,2120.66,2120.66,2104.89,2107.39,3927390000,0,0,-0.006257485877038272
2015-06-01,2108.64,2119.15,2102.54,2111.73,3011710000,0,0,0.001465399499203347
2015-06-02,2110.41,2117.59,2099.14,2109.6,3049350000,0,0,-0.0003838116764040852
2015-06-03,2110.64,2121.92,2109.61,2114.07,3099980000,0,0,0.0016250994958876414
2015-06-04,2112.35,2112.89,2093.23,2095.84,3200050000,0,0,-0.007815939593343795
2015-06-05,2095.09,2100.99,2085.67,2092.83,3243690000,0,0,-0.0010787126090049679
2015-06-08,2092.34,2093.01,2079.11,2079.28,2917150000,0,0,-0.006241815383733019
2015-06-09,2079.07,2085.62,2072.14,2080.15,3034580000,0,0,0.0005194630291428028
2015-06-10,2081.12,2108.5,2081.12,2105.2,3414320000,0,0,0.011570692703928619
2015-06-11,2106.24,2115.02,2106.24,2108.86,3128600000,0,0,0.0012439228198117716
2015-06-12,2107.43,2107.43,2091.33,2094.11,2719400000,0,0,-0.006320494630901007
2015-06-15,2091.34,2091.34,2072.49,2084.43,3061570000,0,0,-0.0033041016764372645
2015-06-16,2084.26,2097.4,2082.1,2096.29,2919900000,0,0,0.00577183268881989
2015-06-17,2097.4,2106.79,2088.86,2100.44,3222240000,0,0,0.0014494135596452577
2015-06-18,2101.58,2126.65,2101.58,2121.24,3520360000,0,0,0.009354866338659416
2015-06-19,2121.06,2121.64,2109.45,2109.99,4449810000,0,0,-0.005219088568923163
2015-06-22,2112.5,2129.87,2112.5,2122.85,3030020000,0,0,0.004899408284023626
2015-06-23,2123.16,2128.03,2119.89,2124.2,3091190000,0,0,0.0004898359049718173
2015-06-24,2123.65,2125.1,2108.58,2108.58,3102480000,0,0,-0.007096272926329745
2015-06-25,2109.96,2116.04,2101.78,2102.31,3214610000,0,0,-0.00362566114997445
2015-06-26,2102.62,2108.92,2095.38,2101.49,5025470000,0,0,-0.0005374247367570503
2015-06-29,2098.63,2098.63,2056.64,2057.64,3678960000,0,0,-0.019531789786670462
2015-06-30,2061.19,2074.28,2056.32,2063.11,4078540000,0,0,0.000931500735012334
2015-07-01,2067.0,2082.78,2067.0,2077.42,3727260000,0,0,0.005041122399613001
2015-07-02,2078.03,2085.06,2071.02,2076.78,2996540000,0,0,-0.0006015312579702891
2015-07-06,2073.95,2078.61,2058.4,2068.76,3486360000,0,0,-0.0025024711299691895
2015-07-07,2069.52,2083.74,2044.02,2081.34,4458660000,0,0,0.005711469326220652
2015-07-08,2077.66,2077.66,2044.66,2046.68,3608780000,0,0,-0.01491100565058758
2015-07-09,2049.73,2074.28,2049.73,2051.31,3446810000,0,0,0.0007708332316938949
2015-07-10,2052.74,2081.31,2052.74,2076.62,3065070000,0,0,0.01163323168058308
2015-07-13,2080.03,2100.67,2080.03,2099.6,3096730000,0,0,0.009408518146372748
2015-07-14,2099.72,2111.98,2098.18,2108.95,3002120000,0,0,0.004395824205132122
2015-07-15,2109.01,2114.14,2102.49,2107.4,3261810000,0,0,-0.0007633913542373564
2015-07-16,2110.55,2124.42,2110.55,2124.29,3227080000,0,0,0.006510151382340992
2015-07-17,2126.8,2128.91,2119.88,2126.64,3362750000,0,0,-7.523039307894923e-05
2015-07-20,2126.85,2132.82,2123.66,2128.28,3245870000,0,0,0.0006723558313939822
2015-07-21,2127.55,2128.49,2115.4,2119.21,3343690000,0,0,-0.003920001880096893
2015-07-22,2118.21,2118.51,2110.0,2114.15,3694070000,0,0,-0.0019167126960971505
2015-07-23,2114.16,2116.87,2098.63,2102.15,3772810000,0,0,-0.0056807431793240645
2015-07-24,2102.24,2106.01,2077.09,2079.65,3870040000,0,0,-0.010745680797625244
2015-07-27,2078.19,2078.19,2063.52,2067.64,3836750000,0,0,-0.005076532944533552
2015-07-28,2070.75,2095.6,2069.09,2093.25,4117740000,0,0,0.010865628395508874
2015-07-29,2094.7,2110.6,2094.08,2108.57,4038900000,0,0,0.006621473241991859
2015-07-30,2106.78,2110.48,2094.97,2108.63,3579410000,0,0,0.0008781173164734376
2015-07-31,2111.6,2114.24,2102.07,2103.84,3681340000,0,0,-0.003674938435309606
2015-08-03,2104.49,2105.7,2087.31,2098.04,3476770000,0,0,-0.0030648755755550367
2015-08-04,2097.68,2102.51,2088.6,2093.32,3546710000,0,0,-0.002078486709126117
2015-08-05,2095.27,2112.66,2095.27,2099.84,3968680000,0,0,0.0021811031513839095
2015-08-06,2100.75,2103.32,2075.53,2083.56,4246570000,0,0,-0.008182791860050009
2015-08-07,2082.61,2082.61,2067.91,2077.57,3602320000,0,0,-0.002420040237970606
2015-08-10,2080.98,2105.35,2080.98,2104.18,3514460000,0,0,0.011148593451162345
2015-08-11,2102.66,2102.66,2076.49,2084.07,3708880000,0,0,-0.008841182121693327
2015-08-12,2081.1,2089.06,2052.09,2086.05,4269130000,0,0,0.0023785498053915106
2015-08-13,2086.19,2092.93,2078.26,2083.39,3221300000,0,0,-0.0013421596307144517
2015-08-14,2083.15,2092.45,2080.61,2091.54,2795590000,0,0,0.00402755442478932
2015-08-17,2089.7,2102.87,2079.3,2102.44,2867690000,0,0,0.006096568885486068
2015-08-18,2101.99,2103.47,2094.14,2096.92,2949990000,0,0,-0.0024120000570886204
2015-08-19,2095.69,2096.17,2070.53,2079.61,3512920000,0,0,-0.007672890551560549
2015-08-20,2076.61,2076.61,2035.73,2035.73,3922470000,0,0,-0.019685930434698913
2015-08-21,2034.08,2034.08,1970.89,1970.89,5018240000,0,0,-0.031065641469361985
2015-08-24,1965.15,1965.15,1867.01,1893.21,6612690000,0,0,-0.03660789252728802
2015-08-25,1898.08,1948.04,1867.08,1867.61,5183560000,0,0,-0.01605306414903483
2015-08-26,1872.75,1943.09,1872.75,1940.51,5338250000,0,0,0.0361820851688693
2015-08-27,1942.77,1989.6,1942.77,1987.66,5006390000,0,0,0.023106183439110188
2015-08-28,1986.06,1993.48,1975.19,1988.87,3949080000,0,0,0.0014148615852491594
2015-08-31,1986.73,1986.73,1965.98,1972.18,3915100000,0,0,-0.00732359203313986
2015-09-01,1970.09,1970.09,1903.07,1913.85,4371850000,0,0,-0.028546919176281292
2015-09-02,1916.52,1948.91,1916.52,1948.86,3742620000,0,0,0.016874334731701166
2015-09-03,1950.79,1975.01,1944.72,1951.13,3520700000,0,0,0.00017428836522647006
2015-09-04,1947.76,1947.76,1911.21,1921.22,3167090000,0,0,-0.013625908736189246
2015-09-08,1927.3,1970.42,1927.3,1969.41,3548650000,0,0,0.021849219114823914
2015-09-09,1971.45,1988.63,1937.88,1942.04,3652120000,0,0,-0.014917953790357392
2015-09-10,1941.59,1965.29,1937.19,1952.29,3626320000,0,0,0.005510947213366388
2015-09-11,1951.45,1961.05,1939.19,1961.05,3218590000,0,0,0.004919418893643141
2015-09-14,1963.06,1963.06,1948.27,1953.03,3000200000,0,0,-0.005109370065102428
2015-09-15,1955.1,1983.19,1954.3,1978.09,3239860000,0,0,0.011758989310009724
2015-09-16,1978.02,1997.26,1977.93,1995.31,3630680000,0,0,0.008741064296619834
2015-09-17,1995.33,2020.86,1986.73,1990.2,4183790000,0,0,-0.0025710032926883684
2015-09-18,1989.66,1989.66,1953.45,1958.03,6021240000,0,0,-0.0158971884643608
2015-09-21,1960.84,1979.64,1955.8,1966.97,3269350000,0,0,0.0031262112156015326
2015-09-22,1961.39,1961.39,1929.22,1942.74,3808260000,0,0,-0.009508562804949596
2015-09-23,1943.24,1949.52,1932.57,1938.76,3190530000,0,0,-0.002305428048002315
2015-09-24,1934.81,1937.17,1908.92,1932.24,4091530000,0,0,-0.00132829580165491
2015-09-25,1935.93,1952.89,1921.5,1931.34,3721870000,0,0,-0.002370953495219427
2015-09-28,1929.18,1929.18,1879.21,1881.77,4326660000,0,0,-0.024575208119511957
2015-09-29,1881.9,1899.48,1871.91,1884.09,4132390000,0,0,0.0011637175195280446
2015-09-30,1887.14,1920.53,1887.14,1920.03,4525070000,0,0,0.017428489672202313
2015-10-01,1919.65,1927.21,1900.7,1923.82,3983600000,0,0,0.002172270986898573
2015-10-02,1921.77,1951.36,1893.7,1951.36,4378570000,0,0,0.015397263980601174
2015-10-05,1954.33,1989.17,1954.33,1987.05,4334490000,0,0,0.016742310664012744
2015-10-06,1986.63,1991.62,1971.99,1979.92,4202400000,0,0,-0.003377579116393106
2015-10-07,1982.34,1999.31,1976.44,1995.83,4666470000,0,0,0.006805088935298693
2015-10-08,1994.01,2016.5,1987.53,2013.43,3939140000,0,0,0.009739168810587747
2015-10-09,2013.73,2020.13,2007.61,2014.89,3706900000,0,0,0.0005760454479995242
2015-10-12,2015.65,2018.66,2010.55,2017.46,2893250000,0,0,0.0008979733584699454
2015-10-13,2015.0,2022.34,2001.78,2003.69,3401920000,0,0,-0.005612903225806425
2015-10-14,2003.66,2009.56,1990.73,1994.24,3644590000,0,0,-0.004701396444506589
2015-10-15,1996.47,2024.15,1996.47,2023.86,3746290000,0,0,0.013719214413439658
2015-10-16,2024.37,2033.54,2020.46,2033.11,3595430000,0,0,0.004317392571516082
2015-10-19,2031.73,2034.45,2022.31,2033.66,3287320000,0,0,0.0009499293705364707
2015-10-20,2033.13,2039.12,2026.61,2030.77,3331500000,0,0,-0.0011607718148864692
2015-10-21,2033.47,2037.97,2017.22,2018.94,3627790000,0,0,-0.007145421373317517
2015-10-22,2021.88,2055.2,2021.88,2052.51,4430850000,0,0,0.015149267018814225
2015-10-23,2058.19,2079.74,2058.19,2075.15,4108460000,0,0,0.008240249928335108
2015-10-26,2075.08,2075.14,2066.53,2071.18,3385800000,0,0,-0.0018794456117354951
2015-10-27,2068.75,2070.37,2058.84,2065.89,4216880000,0,0,-0.0013824773413897897
2015-10-28,2066.48,2090.35,2063.11,2090.35,4698110000,0,0,0.011551043320041757
2015-10-29,2088.35,2092.52,2082.63,2089.41,4008940000,0,0,0.0005075777527713005
2015-10-30,2090.0,2094.32,2079.34,2079.36,4256200000,0,0,-0.00509090909090903
2015-11-02,2080.76,2106.2,2080.76,2104.05,3760020000,0,0,0.011193025625252293
2015-11-03,2102.63,2116.48,2097.51,2109.79,4272060000,0,0,0.0034052591278540944
2015-11-04,2110.6,2114.59,2096.98,2102.31,4078870000,0,0,-0.003927793044631841
2015-11-05,2101.68,2108.78,2090.41,2099.93,4051890000,0,0,-0.0008326671995736745
2015-11-06,2098.6,2101.91,2083.74,2099.2,4369020000,0,0,0.00028590488897355814
2015-11-09,2096.56,2096.56,2068.24,2078.58,3882350000,0,0,-0.00857595298965926
2015-11-10,2077.19,2083.67,2069.91,2081.72,3821440000,0,0,0.002180830833963068
2015-11-11,2083.41,2086.94,2074.85,2075.0,3692410000,0,0,-0.004036651451226525
2015-11-12,2072.29,2072.29,2045.66,2045.97,4016370000,0,0,-0.012700925063576979
2015-11-13,2044.64,2044.64,2022.02,2023.04,4278750000,0,0,-0.010564206901948576
2015-11-16,2022.08,2053.22,2019.39,2053.19,3741240000,0,0,0.015385147966450451
2015-11-17,2053.67,2066.69,2045.9,2050.44,4427350000,0,0,-0.0015727940711019871
2015-11-18,2051.99,2085.31,2051.99,2083.58,3926390000,0,0,0.015394811865554973
2015-11-19,2083.7,2086.74,2078.76,2081.24,3628110000,0,0,-0.001180592215770042
2015-11-20,2082.82,2097.06,2082.82,2089.17,3929600000,0,0,0.0030487512122986666
2015-11-23,2089.41,2095.61,2081.39,2086.59,3587980000,0,0,-0.0013496633020803523
2015-11-24,2084.42,2094.12,2070.29,2089.14,3884930000,0,0,0.0022644188791125586
2015-11-25,2089.3,2093.0,2086.3,2088.87,2852940000,0,0,-0.00020581055856042264
2015-11-27,2088.82,2093.29,2084.13,2090.11,1466840000,0,0,0.0006175735582769045
2015-11-30,2090.95,2093.81,2080.41,2080.41,4275030000,0,0,-0.0050407709414380854
2015-12-01,2082.93,2103.37,2082.93,2102.63,3712120000,0,0,0.009457831036088719
2015-12-02,2101.71,2104.27,2077.11,2079.51,3950640000,0,0,-0.010562827411964456
2015-12-03,2080.71,2085.0,2042.35,2049.62,4306490000,0,0,-0.01494201498526952
2015-12-04,2051.24,2093.84,2051.24,2091.69,4214910000,0,0,0.019719779255474874
2015-12-07,2090.42,2090.42,2066.78,2077.07,4043820000,0,0,-0.006386276442054663
2015-12-08,2073.39,2073.85,2052.32,2063.59,4173570000,0,0,-0.004726558920415227
2015-12-09,2061.17,2080.33,2036.53,2047.62,4385250000,0,0,-0.006573936162470918
2015-12-10,2047.93,2067.65,2045.67,2052.23,3715150000,0,0,0.002099681141445242
2015-12-11,2047.27,2047.27,2008.8,2012.37,4301060000,0,0,-0.01704709198102844
2015-12-14,2013.37,2022.92,1993.26,2021.94,4612440000,0,0,0.0042565449966971616
2015-12-15,2025.55,2053.87,2025.55,2043.41,4353540000,0,0,0.008817358248377047
2015-12-16,2046.5,2076.72,2042.43,2073.07,4635450000,0,0,0.012983141949670249
2015-12-17,2073.76,2076.37,2041.66,2041.89,4327390000,0,0,-0.015368220044749688
2015-12-18,2040.81,2040.81,2005.33,2005.55,6683070000,0,0,-0.017277453560106033
2015-12-21,2010.27,2022.9,2005.93,2021.15,3760280000,0,0,0.005412208310326528
2015-12-22,2023.15,2042.74,2020.49,2038.97,3520860000,0,0,0.00781948941007831
2015-12-23,2042.2,2064.73,2042.2,2064.29,3484090000,0,0,0.010816766232494328
2015-12-24,2063.52,2067.36,2058.73,2060.99,1411860000,0,0,-0.0012260603241064784
2015-12-28,2057.77,2057.77,2044.2,2056.5,2492510000,0,0,-0.0006171729590770503
2015-12-29,2060.54,2081.56,2060.54,2078.36,2542000000,0,0,0.0086482184281791
2015-12-30,2077.34,2077.34,2061.97,2063.36,2367430000,0,0,-0.006729760174068769
2015-12-31,2060.59,2062.54,2043.62,2043.94,2655330000,0,0,-0.008080210036931214
2016-01-04,2038.2,2038.2,1989.68,2012.66,4304880000,0,0,-0.012530664311647514
2016-01-05,2013.78,2021.94,2004.17,2016.71,3706620000,0,0,0.0014549752207292075
